k	x	y	x2	y2	col
1024	-10.9326	-6.0601	-11.1171	-6.7684	512
1026	-11.1171	-6.7684	-10.5441	-6.3132	513
1028	-10.5441	-6.3132	-10.1423	-5.7015	514
1030	-10.1423	-5.7015	-9.6268	-6.2208	515
1032	-9.6268	-6.2208	-9.7207	-5.4951	516
1034	-9.7207	-5.4951	-10.1818	-4.9271	517
1036	-10.1818	-4.9271	-9.7568	-4.3317	518
1038	-9.7568	-4.3317	-10.1427	-4.9531	519
1040	-10.1427	-4.9531	-9.5461	-5.3762	520
1042	-9.5461	-5.3762	-8.9984	-5.8609	521
1044	-8.9984	-5.8609	-9.5232	-6.3702	522
1046	-9.5232	-6.3702	-9.0159	-5.8436	523
1048	-9.0159	-5.8436	-9.6408	-5.4640	524
1050	-9.6408	-5.4640	-10.3705	-5.4194	525
1052	-10.3705	-5.4194	-10.8765	-4.8918	526
1054	-10.8765	-4.8918	-10.2140	-4.5831	527
1056	-10.2140	-4.5831	-10.8171	-4.9959	528
1058	-10.8171	-4.9959	-10.1070	-5.1686	529
1060	-10.1070	-5.1686	-9.7991	-4.5059	530
1062	-9.7991	-4.5059	-9.8617	-3.7780	531
1064	-9.8617	-3.7780	-9.7358	-3.0584	532
1066	-9.7358	-3.0584	-9.0726	-2.7522	533
1068	-9.0726	-2.7522	-8.7847	-3.4235	534
1070	-8.7847	-3.4235	-9.5030	-3.2910	535
1072	-9.5030	-3.2910	-8.8081	-3.0662	536
1074	-8.8081	-3.0662	-9.4829	-3.3454	537
1076	-9.4829	-3.3454	-8.7586	-3.2526	538
1078	-8.7586	-3.2526	-9.4280	-2.9611	539
1080	-9.4280	-2.9611	-9.1307	-3.6278	540
1082	-9.1307	-3.6278	-8.8110	-2.9716	541
1084	-8.8110	-2.9716	-9.5288	-3.1042	542
1086	-9.5288	-3.1042	-8.9921	-3.5988	543
1088	-8.9921	-3.5988	-8.9743	-2.8692	544
1090	-8.9743	-2.8692	-9.4606	-3.4133	545
1092	-9.4606	-3.4133	-8.7753	-3.1629	546
1094	-8.7753	-3.1629	-9.4976	-3.2656	547
1096	-9.4976	-3.2656	-8.7969	-3.0626	548
1098	-8.7969	-3.0626	-9.2838	-3.6057	549
1100	-9.2838	-3.6057	-9.5070	-2.9113	550
1102	-9.5070	-2.9113	-8.8177	-2.6731	551
1104	-8.8177	-2.6731	-8.2156	-3.0846	552
1106	-8.2156	-3.0846	-7.7338	-3.6319	553
1108	-7.7338	-3.6319	-7.0489	-3.8819	554
1110	-7.0489	-3.8819	-6.6322	-3.2837	555
1112	-6.6322	-3.2837	-7.3611	-3.2920	556
1114	-7.3611	-3.2920	-6.6322	-3.2896	557
1116	-6.6322	-3.2896	-7.0247	-3.9037	558
1118	-7.0247	-3.9037	-7.7517	-3.8527	559
1120	-7.7517	-3.8527	-8.4804	-3.8467	560
1122	-8.4804	-3.8467	-8.7095	-4.5384	561
1124	-8.7095	-4.5384	-8.1201	-4.1101	562
1126	-8.1201	-4.1101	-8.2950	-4.8173	563
1128	-8.2950	-4.8173	-8.9968	-5.0124	564
1130	-8.9968	-5.0124	-9.5721	-5.4592	565
1132	-9.5721	-5.4592	-8.9647	-5.8610	566
1134	-8.9647	-5.8610	-9.6684	-5.6735	567
1136	-9.6684	-5.6735	-9.7573	-4.9508	568
1138	-9.7573	-4.9508	-10.1832	-4.3602	569
1140	-10.1832	-4.3602	-10.3735	-5.0629	570
1142	-10.3735	-5.0629	-10.8178	-4.4862	571
1144	-10.8178	-4.4862	-11.0367	-3.7920	572
1146	-11.0367	-3.7920	-11.7293	-4.0157	573
1148	-11.7293	-4.0157	-11.1901	-3.5269	574
1150	-11.1901	-3.5269	-10.4639	-3.4796	575
1152	-10.4639	-3.4796	-10.4112	-2.7538	576
1154	-10.4112	-2.7538	-10.1400	-3.4290	577
1156	-10.1400	-3.4290	-10.2018	-4.1540	578
1158	-10.2018	-4.1540	-9.4830	-4.0417	579
1160	-9.4830	-4.0417	-9.7742	-4.7083	580
1162	-9.7742	-4.7083	-9.8885	-5.4266	581
1164	-9.8885	-5.4266	-9.4794	-4.8252	582
1166	-9.4794	-4.8252	-8.7561	-4.9002	583
1168	-8.7561	-4.9002	-8.6184	-4.1861	584
1170	-8.6184	-4.1861	-8.1136	-4.7095	585
1172	-8.1136	-4.7095	-7.4225	-4.9354	586
1174	-7.4225	-4.9354	-8.1280	-4.7600	587
1176	-8.1280	-4.7600	-8.7545	-4.3912	588
1178	-8.7545	-4.3912	-8.4419	-5.0474	589
1180	-8.4419	-5.0474	-8.7258	-5.7165	590
1182	-8.7258	-5.7165	-8.0048	-5.6253	591
1184	-8.0048	-5.6253	-7.6507	-6.2599	592
1186	-7.6507	-6.2599	-7.1452	-5.7379	593
1188	-7.1452	-5.7379	-6.5127	-6.0954	594
1190	-6.5127	-6.0954	-6.3371	-5.3905	595
1192	-6.3371	-5.3905	-5.6139	-5.3221	596
1194	-5.6139	-5.3221	-5.9954	-4.7040	597
1196	-5.9954	-4.7040	-5.7214	-4.0313	598
1198	-5.7214	-4.0313	-6.3694	-4.3594	599
1200	-6.3694	-4.3594	-7.0952	-4.3806	600
1202	-7.0952	-4.3806	-6.3716	-4.4409	601
1204	-6.3716	-4.4409	-5.6576	-4.3090	602
1206	-5.6576	-4.3090	-6.1216	-4.8674	603
1208	-6.1216	-4.8674	-5.7855	-5.5110	604
1210	-5.7855	-5.5110	-6.3785	-5.9296	605
1212	-6.3785	-5.9296	-5.6740	-6.1040	606
1214	-5.6740	-6.1040	-5.0270	-6.4329	607
1216	-5.0270	-6.4329	-5.7526	-6.4193	608
1218	-5.7526	-6.4193	-6.0413	-7.0851	609
1220	-6.0413	-7.0851	-6.7667	-7.0690	610
1222	-6.7667	-7.0690	-6.0928	-7.3377	611
1224	-6.0928	-7.3377	-5.3742	-7.2375	612
1226	-5.3742	-7.2375	-5.3676	-7.9629	613
1228	-5.3676	-7.9629	-4.8896	-7.4173	614
1230	-4.8896	-7.4173	-4.5880	-6.7576	615
1232	-4.5880	-6.7576	-4.0070	-7.1917	616
1234	-4.0070	-7.1917	-4.1934	-6.4909	617
1236	-4.1934	-6.4909	-4.6890	-5.9616	618
1238	-4.6890	-5.9616	-4.2286	-5.4014	619
1240	-4.2286	-5.4014	-4.7841	-5.8673	620
1242	-4.7841	-5.8673	-4.6090	-6.5708	621
1244	-4.6090	-6.5708	-4.9128	-7.2289	622
1246	-4.9128	-7.2289	-5.1168	-6.5334	623
1248	-5.1168	-6.5334	-5.5828	-7.0885	624
1250	-5.5828	-7.0885	-5.7242	-7.7993	625
1252	-5.7242	-7.7993	-6.4234	-7.9898	626
1254	-6.4234	-7.9898	-5.8853	-7.5045	627
1256	-5.8853	-7.5045	-6.5734	-7.2776	628
1258	-6.5734	-7.2776	-7.2666	-7.4883	629
1260	-7.2666	-7.4883	-7.8944	-7.1269	630
1262	-7.8944	-7.1269	-7.2316	-6.8347	631
1264	-7.2316	-6.8347	-7.9559	-6.8420	632
1266	-7.9559	-6.8420	-8.0446	-7.5608	633
1268	-8.0446	-7.5608	-8.0011	-8.2837	634
1270	-8.0011	-8.2837	-8.5978	-8.6941	635
1272	-8.5978	-8.6941	-8.5808	-7.9702	636
1274	-8.5808	-7.9702	-8.7272	-8.6792	637
1276	-8.7272	-8.6792	-8.0072	-8.6035	638
1278	-8.0072	-8.6035	-7.5829	-8.0169	639
1280	-7.5829	-8.0169	-7.0720	-7.5041	640
1282	-7.0720	-7.5041	-6.3860	-7.7350	641
1284	-6.3860	-7.7350	-6.8943	-8.2503	642
1286	-6.8943	-8.2503	-6.5270	-7.6267	643
1288	-6.5270	-7.6267	-7.1768	-7.9452	644
1290	-7.1768	-7.9452	-6.7353	-8.5185	645
1292	-6.7353	-8.5185	-6.0162	-8.4388	646
1294	-6.0162	-8.4388	-5.3587	-8.1370	647
1296	-5.3587	-8.1370	-4.6379	-8.0749	648
1298	-4.6379	-8.0749	-4.1780	-8.6333	649
1300	-4.1780	-8.6333	-4.7269	-9.1043	650
1302	-4.7269	-9.1043	-4.8613	-8.3937	651
1304	-4.8613	-8.3937	-4.3774	-8.9311	652
1306	-4.3774	-8.9311	-4.9045	-8.4361	653
1308	-4.9045	-8.4361	-4.5719	-9.0781	654
1310	-4.5719	-9.0781	-4.3975	-8.3764	655
1312	-4.3975	-8.3764	-5.0958	-8.5637	656
1314	-5.0958	-8.5637	-4.7726	-9.2103	657
1316	-4.7726	-9.2103	-4.1067	-8.9289	658
1318	-4.1067	-8.9289	-4.1862	-8.2105	659
1320	-4.1862	-8.2105	-4.8608	-7.9511	660
1322	-4.8608	-7.9511	-5.4662	-8.3457	661
1324	-5.4662	-8.3457	-5.5807	-9.0592	662
1326	-5.5807	-9.0592	-5.1709	-9.6544	663
1328	-5.1709	-9.6544	-4.4691	-9.8263	664
1330	-4.4691	-9.8263	-3.8320	-9.4856	665
1332	-3.8320	-9.4856	-3.6136	-8.7970	666
1334	-3.6136	-8.7970	-3.9877	-8.1790	667
1336	-3.9877	-8.1790	-4.7088	-8.1366	668
1338	-4.7088	-8.1366	-5.0604	-8.7674	669
1340	-5.0604	-8.7674	-4.5409	-9.2691	670
1342	-4.5409	-9.2691	-4.0229	-8.7659	671
1344	-4.0229	-8.7659	-4.6317	-8.3775	672
1346	-4.6317	-8.3775	-4.6572	-9.0991	673
1348	-4.6572	-9.0991	-4.1721	-8.5644	674
1350	-4.1721	-8.5644	-4.8037	-8.9140	675
1352	-4.8037	-8.9140	-4.2024	-8.5146	676
1354	-4.2024	-8.5146	-4.5219	-9.1618	677
1356	-4.5219	-9.1618	-4.8980	-8.5458	678
1358	-4.8980	-8.5458	-4.2647	-8.1996	679
1360	-4.2647	-8.1996	-3.6558	-8.5870	680
1362	-3.6558	-8.5870	-3.2946	-9.2118	681
1364	-3.2946	-9.2118	-2.8486	-9.7789	682
1366	-2.8486	-9.7789	-2.1310	-9.8546	683
1368	-2.1310	-9.8546	-1.9985	-9.1454	684
1370	-1.9985	-9.1454	-2.6442	-9.4670	685
1372	-2.6442	-9.4670	-1.9549	-9.2544	686
1374	-1.9549	-9.2544	-2.3852	-9.8333	687
1376	-2.3852	-9.8333	-2.9139	-9.3427	688
1378	-2.9139	-9.3427	-2.9187	-8.6215	689
1380	-2.9187	-8.6215	-2.9820	-7.9031	690
1382	-2.9820	-7.9031	-3.6249	-7.5765	691
1384	-3.6249	-7.5765	-3.6707	-8.2960	692
1386	-3.6707	-8.2960	-3.5067	-7.5939	693
1388	-3.5067	-7.5939	-3.0783	-8.1738	694
1390	-3.0783	-8.1738	-3.4702	-8.7788	695
1392	-3.4702	-8.7788	-3.9280	-9.3357	696
1394	-3.9280	-9.3357	-3.6948	-10.0177	697
1396	-3.6948	-10.0177	-3.2694	-9.4360	698
1398	-3.2694	-9.4360	-3.5475	-10.1008	699
1400	-3.5475	-10.1008	-4.1788	-9.7533	700
1402	-4.1788	-9.7533	-4.6152	-9.1799	701
1404	-4.6152	-9.1799	-5.3350	-9.1480	702
1406	-5.3350	-9.1480	-4.9366	-9.7483	703
1408	-4.9366	-9.7483	-5.5437	-9.3605	704
1410	-5.5437	-9.3605	-5.3075	-8.6799	705
1412	-5.3075	-8.6799	-5.1291	-7.9820	706
1414	-5.1291	-7.9820	-5.8203	-7.7794	707
1416	-5.8203	-7.7794	-5.1591	-8.0649	708
1418	-5.1591	-8.0649	-5.5577	-8.6648	709
1420	-5.5577	-8.6648	-6.0694	-9.1714	710
1422	-6.0694	-9.1714	-5.6735	-9.7729	711
1424	-5.6735	-9.7729	-5.9675	-9.1156	712
1426	-5.9675	-9.1156	-5.2856	-8.8847	713
1428	-5.2856	-8.8847	-4.6046	-8.6511	714
1430	-4.6046	-8.6511	-4.9259	-8.0069	715
1432	-4.9259	-8.0069	-4.4334	-8.5318	716
1434	-4.4334	-8.5318	-4.6715	-9.2110	717
1436	-4.6715	-9.2110	-4.4167	-9.8842	718
1438	-4.4167	-9.8842	-4.2310	-9.1889	719
1440	-4.2310	-9.1889	-3.6391	-9.5982	720
1442	-3.6391	-9.5982	-3.0621	-10.0281	721
1444	-3.0621	-10.0281	-2.8237	-9.3492	722
1446	-2.8237	-9.3492	-2.5889	-10.0293	723
1448	-2.5889	-10.0293	-2.7113	-10.7382	724
1450	-2.7113	-10.7382	-2.0141	-10.9152	725
1452	-2.0141	-10.9152	-2.7274	-11.0079	726
1454	-2.7274	-11.0079	-3.3292	-10.6139	727
1456	-3.3292	-10.6139	-3.8326	-11.1276	728
1458	-3.8326	-11.1276	-3.5333	-10.4737	729
1460	-3.5333	-10.4737	-2.8978	-10.1370	730
1462	-2.8978	-10.1370	-3.1988	-9.4839	731
1464	-3.1988	-9.4839	-2.5923	-9.8702	732
1466	-2.5923	-9.8702	-2.1512	-10.4379	733
1468	-2.1512	-10.4379	-1.7633	-9.8326	734
1470	-1.7633	-9.8326	-1.4298	-10.4694	735
1472	-1.4298	-10.4694	-0.9648	-11.0175	736
1474	-0.9648	-11.0175	-1.0519	-10.3040	737
1476	-1.0519	-10.3040	-0.3730	-10.0680	738
1478	-0.3730	-10.0680	-0.2301	-9.3637	739
1480	-0.2301	-9.3637	-0.1475	-10.0775	740
1482	-0.1475	-10.0775	-0.3340	-10.7715	741
1484	-0.3340	-10.7715	0.3596	-10.5835	742
1486	0.3596	-10.5835	0.4691	-11.2936	743
1488	0.4691	-11.2936	1.0739	-11.6814	744
1490	1.0739	-11.6814	0.3892	-11.4640	745
1492	0.3892	-11.4640	-0.2026	-11.0568	746
1494	-0.2026	-11.0568	-0.1012	-11.7679	747
1496	-0.1012	-11.7679	-0.7679	-12.0352	748
1498	-0.7679	-12.0352	-0.6657	-12.7461	749
1500	-0.6657	-12.7461	-1.2789	-12.3721	750
1502	-1.2789	-12.3721	-1.9939	-12.3057	751
1504	-1.9939	-12.3057	-1.2763	-12.3322	752
1506	-1.2763	-12.3322	-0.6030	-12.5815	753
1508	-0.6030	-12.5815	-0.9792	-11.9699	754
1510	-0.9792	-11.9699	-0.6769	-11.3188	755
1512	-0.6769	-11.3188	-1.3871	-11.2146	756
1514	-1.3871	-11.2146	-1.2965	-10.5025	757
1516	-1.2965	-10.5025	-1.9702	-10.2550	758
1518	-1.9702	-10.2550	-1.4572	-9.7531	759
1520	-1.4572	-9.7531	-1.5549	-9.0421	760
1522	-1.5549	-9.0421	-0.9922	-9.4875	761
1524	-0.9922	-9.4875	-0.2755	-9.5221	762
1526	-0.2755	-9.5221	-0.9200	-9.8375	763
1528	-0.9200	-9.8375	-1.3851	-10.3838	764
1530	-1.3851	-10.3838	-1.1301	-9.7132	765
1532	-1.1301	-9.7132	-1.0836	-8.9973	766
1534	-1.0836	-8.9973	-0.9307	-9.6982	767
1536	-0.9307	-9.6982	-0.5866	-10.3276	768
1538	-0.5866	-10.3276	-1.1091	-9.8362	769
1540	-1.1091	-9.8362	-1.7739	-9.5672	770
1542	-1.7739	-9.5672	-1.0583	-9.5207	771
1544	-1.0583	-9.5207	-0.4734	-9.1057	772
1546	-0.4734	-9.1057	-0.6675	-9.7960	773
1548	-0.6675	-9.7960	-0.2885	-10.4047	774
1550	-0.2885	-10.4047	-1.0055	-10.3990	775
1552	-1.0055	-10.3990	-1.2673	-11.0664	776
1554	-1.2673	-11.0664	-1.8905	-10.7121	777
1556	-1.8905	-10.7121	-2.1788	-11.3684	778
1558	-2.1788	-11.3684	-2.8950	-11.3392	779
1560	-2.8950	-11.3392	-2.4752	-11.9202	780
1562	-2.4752	-11.9202	-2.4479	-12.6364	781
1564	-2.4479	-12.6364	-2.2988	-11.9354	782
1566	-2.2988	-11.9354	-2.2316	-11.2219	783
1568	-2.2316	-11.2219	-1.9473	-11.8797	784
1570	-1.9473	-11.8797	-1.2534	-12.0582	785
1572	-1.2534	-12.0582	-1.5837	-12.6940	786
1574	-1.5837	-12.6940	-0.8899	-12.8723	787
1576	-0.8899	-12.8723	-0.5757	-13.5161	788
1578	-0.5757	-13.5161	-0.6395	-12.8026	789
1580	-0.6395	-12.8026	-0.8148	-12.1081	790
1582	-0.8148	-12.1081	-0.2318	-12.5241	791
1584	-0.2318	-12.5241	0.3375	-12.0894	792
1586	0.3375	-12.0894	0.9172	-12.5099	793
1588	0.9172	-12.5099	0.7219	-11.8209	794
1590	0.7219	-11.8209	0.5488	-11.1261	795
1592	0.5488	-11.1261	1.0954	-11.5886	796
1594	1.0954	-11.5886	1.6860	-11.1839	797
1596	1.6860	-11.1839	2.3012	-11.5501	798
1598	2.3012	-11.5501	1.8861	-10.9669	799
1600	1.8861	-10.9669	1.3049	-10.5490	800
1602	1.3049	-10.5490	1.9426	-10.2239	801
1604	1.9426	-10.2239	1.4377	-9.7165	802
1606	1.4377	-9.7165	1.2041	-9.0400	803
1608	1.2041	-9.0400	1.6720	-9.5816	804
1610	1.6720	-9.5816	2.3383	-9.3205	805
1612	2.3383	-9.3205	2.9020	-9.7612	806
1614	2.9020	-9.7612	2.4067	-9.2448	807
1616	2.4067	-9.2448	1.6917	-9.2207	808
1618	1.6917	-9.2207	1.6172	-8.5091	809
1620	1.6172	-8.5091	1.3576	-9.1757	810
1622	1.3576	-9.1757	1.4512	-9.8849	811
1624	1.4512	-9.8849	0.7372	-9.9291	812
1626	0.7372	-9.9291	1.3437	-10.3083	813
1628	1.3437	-10.3083	2.0520	-10.4075	814
1630	2.0520	-10.4075	1.8893	-11.1040	815
1632	1.8893	-11.1040	2.4069	-10.6105	816
1634	2.4069	-10.6105	2.6097	-9.9248	817
1636	2.6097	-9.9248	3.3084	-10.0769	818
1638	3.3084	-10.0769	2.7063	-9.6912	819
1640	2.7063	-9.6912	2.0114	-9.8594	820
1642	2.0114	-9.8594	1.5751	-9.2930	821
1644	1.5751	-9.2930	2.0395	-9.8364	822
1646	2.0395	-9.8364	2.6952	-9.5517	823
1648	2.6952	-9.5517	3.3934	-9.7048	824
1650	3.3934	-9.7048	2.7410	-9.9968	825
1652	2.7410	-9.9968	3.2378	-10.5105	826
1654	3.2378	-10.5105	3.7737	-10.9834	827
1656	3.7737	-10.9834	3.2167	-11.4312	828
1658	3.2167	-11.4312	3.9041	-11.2359	829
1660	3.9041	-11.2359	4.1383	-10.5608	830
1662	4.1383	-10.5608	4.7862	-10.2597	831
1664	4.7862	-10.2597	4.4199	-10.8731	832
1666	4.4199	-10.8731	5.1312	-10.9397	833
1668	5.1312	-10.9397	5.8286	-10.7850	834
1670	5.8286	-10.7850	6.1171	-11.4385	835
1672	6.1171	-11.4385	5.7633	-10.8180	836
1674	5.7633	-10.8180	5.1524	-11.1881	837
1676	5.1524	-11.1881	4.5305	-11.5392	838
1678	4.5305	-11.5392	4.2231	-10.8946	839
1680	4.2231	-10.8946	4.4722	-11.5639	840
1682	4.4722	-11.5639	5.1610	-11.3756	841
1684	5.1610	-11.3756	5.8615	-11.2372	842
1686	5.8615	-11.2372	5.9751	-11.9420	843
1688	5.9751	-11.9420	5.8476	-11.2396	844
1690	5.8476	-11.2396	5.1601	-11.4318	845
1692	5.1601	-11.4318	4.5196	-11.7470	846
1694	4.5196	-11.7470	4.0319	-11.2258	847
1696	4.0319	-11.2258	4.6906	-11.5007	848
1698	4.6906	-11.5007	4.5669	-10.7978	849
1700	4.5669	-10.7978	4.0041	-10.3589	850
1702	4.0041	-10.3589	3.8244	-9.6683	851
1704	3.8244	-9.6683	4.5240	-9.8090	852
1706	4.5240	-9.8090	3.8763	-9.5096	853
1708	3.8763	-9.5096	3.5781	-10.1578	854
1710	3.5781	-10.1578	3.4540	-10.8604	855
1712	3.4540	-10.8604	2.7847	-11.1073	856
1714	2.7847	-11.1073	3.0620	-10.4501	857
1716	3.0620	-10.4501	2.5286	-10.9237	858
1718	2.5286	-10.9237	2.9346	-11.5101	859
1720	2.9346	-11.5101	3.4597	-11.9929	860
1722	3.4597	-11.9929	3.3449	-12.6968	861
1724	3.3449	-12.6968	2.8346	-12.1986	862
1726	2.8346	-12.1986	3.2254	-12.7951	863
1728	3.2254	-12.7951	3.7351	-12.2963	864
1730	3.7351	-12.2963	3.8577	-11.5939	865
1732	3.8577	-11.5939	4.3026	-11.0367	866
1734	4.3026	-11.0367	4.8425	-11.5024	867
1736	4.8425	-11.5024	4.1553	-11.3126	868
1738	4.1553	-11.3126	4.5980	-11.8714	869
1740	4.5980	-11.8714	5.2046	-11.4971	870
1742	5.2046	-11.4971	5.6096	-10.9105	871
1744	5.6096	-10.9105	6.2774	-10.6613	872
1746	6.2774	-10.6613	6.4964	-11.3395	873
1748	6.4964	-11.3395	5.9616	-10.8684	874
1750	5.9616	-10.8684	6.2469	-11.5215	875
1752	6.2469	-11.5215	6.8393	-11.1255	876
1754	6.8393	-11.1255	6.9621	-10.4236	877
1756	6.9621	-10.4236	7.1648	-9.7405	878
1758	7.1648	-9.7405	7.8534	-9.5574	879
1760	7.8534	-9.5574	7.7946	-10.2674	880
1762	7.7946	-10.2674	7.6038	-9.5810	881
1764	7.6038	-9.5810	7.4391	-10.2741	882
1766	7.4391	-10.2741	8.1514	-10.2807	883
1768	8.1514	-10.2807	8.5601	-9.6973	884
1770	8.5601	-9.6973	8.8714	-9.0567	885
1772	8.8714	-9.0567	9.5021	-8.7258	886
1774	9.5021	-8.7258	9.9279	-9.2967	887
1776	9.9279	-9.2967	9.2162	-9.3225	888
1778	9.2162	-9.3225	9.9050	-9.1421	889
1780	9.9050	-9.1421	9.2159	-8.9629	890
1782	9.2159	-8.9629	9.2806	-9.6719	891
1784	9.2806	-9.6719	9.9681	-9.8568	892
1786	9.9681	-9.8568	10.6541	-9.6663	893
1788	10.6541	-9.6663	11.3594	-9.5694	894
1790	11.3594	-9.5694	11.9260	-10.0002	895
1792	11.9260	-10.0002	11.5830	-10.6239	896
1794	11.5830	-10.6239	11.1848	-10.0340	897
1796	11.1848	-10.0340	11.8139	-10.3668	898
1798	11.8139	-10.3668	11.2213	-9.9726	899
1800	11.2213	-9.9726	11.4370	-10.6508	900
1802	11.4370	-10.6508	12.0067	-10.2245	901
1804	12.0067	-10.2245	11.7089	-9.5782	902
1806	11.7089	-9.5782	11.0310	-9.3620	903
1808	11.0310	-9.3620	10.3195	-9.3667	904
1810	10.3195	-9.3667	9.6193	-9.2405	905
1812	9.6193	-9.2405	9.1487	-8.7070	906
1814	9.1487	-8.7070	9.4368	-8.0566	907
1816	9.4368	-8.0566	10.0800	-8.3603	908
1818	10.0800	-8.3603	9.5204	-8.7993	909
1820	9.5204	-8.7993	9.6791	-8.1060	910
1822	9.6791	-8.1060	9.7108	-8.8165	911
1824	9.7108	-8.8165	9.7689	-8.1077	912
1826	9.7689	-8.1077	9.3734	-8.6986	913
1828	9.3734	-8.6986	10.0805	-8.6235	914
1830	10.0805	-8.6235	9.7719	-7.9829	915
1832	9.7719	-7.9829	9.1329	-8.2948	916
1834	9.1329	-8.2948	9.2291	-8.9993	917
1836	9.2291	-8.9993	9.8557	-9.3351	918
1838	9.8557	-9.3351	10.5580	-9.2244	919
1840	10.5580	-9.2244	11.1734	-8.8686	920
1842	11.1734	-8.8686	11.7496	-8.4524	921
1844	11.7496	-8.4524	12.3817	-8.1274	922
1846	12.3817	-8.1274	13.0898	-8.0661	923
1848	13.0898	-8.0661	13.7044	-8.4231	924
1850	13.7044	-8.4231	13.8610	-9.1163	925
1852	13.8610	-9.1163	13.3533	-9.6135	926
1854	13.3533	-9.6135	12.7059	-9.3206	927
1856	12.7059	-9.3206	12.8623	-8.6274	928
1858	12.8623	-8.6274	13.5622	-8.7497	929
1860	13.5622	-8.7497	13.3768	-9.4355	930
1862	13.3768	-9.4355	12.7472	-9.1064	931
1864	12.7472	-9.1064	13.2626	-8.6175	932
1866	13.2626	-8.6175	13.4927	-9.2896	933
1868	13.4927	-9.2896	12.7944	-9.1593	934
1870	12.7944	-9.1593	13.2891	-8.6496	935
1872	13.2891	-8.6496	13.3996	-9.3512	936
1874	13.3996	-9.3512	12.7877	-8.9907	937
1876	12.7877	-8.9907	13.4621	-8.7682	938
1878	13.4621	-8.7682	13.1734	-9.4170	939
1880	13.1734	-9.4170	12.8900	-8.7659	940
1882	12.8900	-8.7659	13.5636	-8.9906	941
1884	13.5636	-8.9906	12.9542	-9.3550	942
1886	12.9542	-9.3550	13.0500	-8.6515	943
1888	13.0500	-8.6515	13.5643	-9.1409	944
1890	13.5643	-9.1409	12.8759	-9.3144	945
1892	12.8759	-9.3144	13.0454	-8.6251	946
1894	13.0454	-8.6251	13.6145	-9.0493	947
1896	13.6145	-9.0493	13.0418	-9.4687	948
1898	13.0418	-9.4687	12.7341	-8.8291	949
1900	12.7341	-8.8291	13.3899	-8.5578	950
1902	13.3899	-8.5578	13.7154	-9.1885	951
1904	13.7154	-9.1885	13.1790	-9.6531	952
1906	13.1790	-9.6531	12.5410	-9.3423	953
1908	12.5410	-9.3423	12.4497	-8.6386	954
1910	12.4497	-8.6386	12.8888	-8.0813	955
1912	12.8888	-8.0813	13.5642	-7.8640	956
1914	13.5642	-7.8640	14.2722	-7.9090	957
1916	14.2722	-7.9090	14.9663	-8.0559	958
1918	14.9663	-8.0559	15.6713	-8.1346	959
1920	15.6713	-8.1346	16.3601	-7.9652	960
1922	16.3601	-7.9652	16.8223	-7.4272	961
1924	16.8223	-7.4272	16.6881	-6.7307	962
1926	16.6881	-6.7307	15.9914	-6.5982	963
1928	15.9914	-6.5982	15.8082	-7.2833	964
1930	15.8082	-7.2833	16.5172	-7.2956	965
1932	16.5172	-7.2956	16.1427	-6.6934	966
1934	16.1427	-6.6934	16.0728	-7.3990	967
1936	16.0728	-7.3990	16.3487	-6.7458	968
1938	16.3487	-6.7458	16.1162	-7.4157	969
1940	16.1162	-7.4157	16.0383	-6.7110	970
1942	16.0383	-6.7110	16.6130	-7.1261	971
1944	16.6130	-7.1261	16.0329	-7.5337	972
1946	16.0329	-7.5337	15.5791	-6.9891	973
1948	15.5791	-6.9891	15.8333	-6.3274	974
1950	15.8333	-6.3274	16.4256	-5.9380	975
1952	16.4256	-5.9380	17.0755	-5.6553	976
1954	17.0755	-5.6553	17.6167	-5.1977	977
1956	17.6167	-5.1977	17.6892	-4.4927	978
1958	17.6892	-4.4927	17.0422	-4.2037	979
1960	17.0422	-4.2037	16.8744	-4.8922	980
1962	16.8744	-4.8922	17.5117	-4.5826	981
1964	17.5117	-4.5826	16.8063	-4.6497	982
1966	16.8063	-4.6497	17.4890	-4.4598	983
1968	17.4890	-4.4598	17.1021	-5.0534	984
1970	17.1021	-5.0534	16.6449	-4.5122	985
1972	16.6449	-4.5122	17.0404	-3.9245	986
1974	17.0404	-3.9245	17.7241	-3.7389	987
1976	17.7241	-3.7389	18.4251	-3.6377	988
1978	18.4251	-3.6377	18.9995	-3.2232	989
1980	18.9995	-3.2232	18.8931	-2.5230	990
1982	18.8931	-2.5230	18.2171	-2.7343	991
1984	18.2171	-2.7343	18.8458	-3.0602	992
1986	18.8458	-3.0602	18.2655	-2.6543	993
1988	18.2655	-2.6543	18.9712	-2.7123	994
1990	18.9712	-2.7123	18.6614	-3.3490	995
1992	18.6614	-3.3490	17.9604	-3.2496	996
1994	17.9604	-3.2496	17.4213	-2.7906	997
1996	17.4213	-2.7906	16.8233	-2.4116	998
1998	16.8233	-2.4116	16.1454	-2.6158	999
2000	16.1454	-2.6158	16.3590	-3.2907	1000
2002	16.3590	-3.2907	16.7055	-2.6734	1001
2004	16.7055	-2.6734	16.3178	-3.2656	1002
2006	16.3178	-3.2656	16.2380	-2.5623	1003
2008	16.2380	-2.5623	16.9458	-2.5577	1004
2010	16.9458	-2.5577	17.3924	-3.1068	1005
2012	17.3924	-3.1068	17.7814	-3.6979	1006
2014	17.7814	-3.6979	18.4606	-3.8968	1007
2016	18.4606	-3.8968	18.6941	-3.2288	1008
